date,cycle,FF,FF_lo,FF_hi,FG,FG_lo,FG_hi,LAB,LAB_lo,LAB_hi,PD,PD_lo,PD_hi,WP,WP_lo,WP_hi,OTH,OTH_lo,OTH_hi,GP,GP_lo,GP_hi,DL,DL_lo,DL_hi,SF,SF_lo,SF_hi,SD,SD_lo,SD_hi,SPBP,SPBP_lo,SPBP_hi,AU,AU_lo,AU_hi
2000-03-02,1997-2002,0.501,0.4765,0.5267,0.2237,0.197,0.25,0.1268,0.1071,0.1467,0.0273,0.0182,0.0375,NA,NA,NA,0.0468,0.0287,0.0697,0.0363,0.0277,0.0455,NA,NA,NA,0.0382,0.0271,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-03,1997-2002,0.5008,0.4765,0.5269,0.2237,0.1977,0.2499,0.1267,0.1071,0.1464,0.0273,0.0182,0.0376,NA,NA,NA,0.0468,0.0286,0.07,0.0364,0.028,0.0457,NA,NA,NA,0.0382,0.0273,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-04,1997-2002,0.5007,0.4756,0.5271,0.2234,0.1959,0.2499,0.1267,0.10780000000000001,0.1467,0.0274,0.0179,0.0385,NA,NA,NA,0.047,0.0288,0.0699,0.0366,0.0282,0.0456,NA,NA,NA,0.0382,0.0273,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-05,1997-2002,0.5006,0.4749,0.5267,0.2234,0.1961,0.2503,0.1266,0.1074,0.1463,0.0275,0.0177,0.0384,NA,NA,NA,0.0471,0.0285,0.0698,0.0367,0.0283,0.0461,NA,NA,NA,0.0382,0.0271,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-06,1997-2002,0.5003,0.4754,0.526,0.2233,0.1957,0.2512,0.1265,0.1069,0.1469,0.0276,0.018,0.0384,NA,NA,NA,0.0473,0.0277,0.0702,0.0369,0.0285,0.0462,NA,NA,NA,0.0382,0.0273,0.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-07,1997-2002,0.5,0.4739,0.5259,0.2233,0.1944,0.2519,0.1264,0.1065,0.1471,0.0276,0.0181,0.0387,NA,NA,NA,0.0475,0.0278,0.0707,0.0369,0.0285,0.047,NA,NA,NA,0.0383,0.0272,0.0513,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-08,1997-2002,0.4998,0.4739,0.5266,0.2233,0.195,0.2516,0.1263,0.1071,0.1466,0.0277,0.018,0.0395,NA,NA,NA,0.0476,0.028,0.0716,0.0371,0.0287,0.0471,NA,NA,NA,0.0382,0.0274,0.0516,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-09,1997-2002,0.4996,0.4738,0.5263,0.2234,0.1936,0.2515,0.1262,0.107,0.1469,0.0277,0.0181,0.0388,NA,NA,NA,0.0476,0.0278,0.0719,0.0372,0.0289,0.0477,NA,NA,NA,0.0382,0.0276,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-10,1997-2002,0.4994,0.473,0.5274,0.2233,0.1922,0.2513,0.1262,0.1076,0.1478,0.0277,0.0181,0.0395,NA,NA,NA,0.0478,0.0279,0.0714,0.0373,0.0292,0.0475,NA,NA,NA,0.0382,0.0279,0.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-11,1997-2002,0.4993,0.4743,0.5277,0.2232,0.1947,0.2504,0.1261,0.1077,0.1468,0.0277,0.018,0.039,NA,NA,NA,0.0479,0.027,0.0705,0.0374,0.029,0.0477,NA,NA,NA,0.0382,0.0275,0.0515,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-12,1997-2002,0.4992,0.4732,0.5272,0.2232,0.194,0.2511,0.1261,0.1069,0.1466,0.0278,0.0178,0.0392,NA,NA,NA,0.0479,0.0282,0.0722,0.0375,0.029,0.0479,NA,NA,NA,0.0382,0.0275,0.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-13,1997-2002,0.499,0.4732,0.5273,0.2232,0.1935,0.2509,0.1259,0.1075,0.1466,0.0279,0.0179,0.0393,NA,NA,NA,0.0479,0.0274,0.0722,0.0377,0.029,0.0485,NA,NA,NA,0.0383,0.0276,0.0521,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-14,1997-2002,0.499,0.4727,0.5279,0.2232,0.1943,0.2512,0.1258,0.1072,0.1474,0.028,0.0181,0.0392,NA,NA,NA,0.0479,0.0271,0.0722,0.0378,0.0291,0.0486,NA,NA,NA,0.0383,0.0275,0.0525,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-15,1997-2002,0.4989,0.4734,0.5272,0.2232,0.1941,0.2521,0.1257,0.107,0.1465,0.028,0.018,0.0391,NA,NA,NA,0.048,0.0277,0.0733,0.038,0.0293,0.0491,NA,NA,NA,0.0383,0.0275,0.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-16,1997-2002,0.4987,0.4732,0.5269,0.2231,0.1949,0.2522,0.1255,0.1066,0.146,0.0281,0.018,0.0393,NA,NA,NA,0.0482,0.0285,0.0739,0.0381,0.0295,0.0492,NA,NA,NA,0.0383,0.0276,0.0511,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-17,1997-2002,0.4986,0.4736,0.5285,0.223,0.1956,0.2503,0.1255,0.106,0.1455,0.0282,0.0178,0.0394,NA,NA,NA,0.0482,0.0283,0.073,0.0382,0.0298,0.0492,NA,NA,NA,0.0383,0.0277,0.0509,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-18,1997-2002,0.4984,0.4735,0.5269,0.223,0.1944,0.2508,0.1253,0.1057,0.1456,0.0283,0.018,0.0394,NA,NA,NA,0.0483,0.0286,0.0749,0.0384,0.0299,0.0492,NA,NA,NA,0.0383,0.0278,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-19,1997-2002,0.4984,0.4732,0.5265,0.2229,0.1942,0.2502,0.1252,0.1058,0.1461,0.0283,0.018,0.0396,NA,NA,NA,0.0485,0.0282,0.0748,0.0385,0.0301,0.0496,NA,NA,NA,0.0383,0.0279,0.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-20,1997-2002,0.4983,0.4736,0.5262,0.2228,0.193,0.2498,0.1251,0.1062,0.1456,0.0284,0.0182,0.0398,NA,NA,NA,0.0484,0.0279,0.0741,0.0387,0.0301,0.0497,NA,NA,NA,0.0383,0.0277,0.0514,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-21,1997-2002,0.4982,0.4732,0.5263,0.2227,0.1931,0.2489,0.125,0.1059,0.1466,0.0285,0.0187,0.0397,NA,NA,NA,0.0485,0.0279,0.0744,0.0388,0.0301,0.0495,NA,NA,NA,0.0383,0.0276,0.0511,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-22,1997-2002,0.498,0.4737,0.5254,0.2226,0.1925,0.249,0.125,0.1065,0.1462,0.0285,0.0186,0.0401,NA,NA,NA,0.0485,0.0281,0.0744,0.039,0.0303,0.0497,NA,NA,NA,0.0383,0.0276,0.0511,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-23,1997-2002,0.4979,0.4725,0.5247,0.2226,0.1947,0.2497,0.1248,0.1058,0.1459,0.0286,0.0185,0.0397,NA,NA,NA,0.0487,0.0279,0.0728,0.0391,0.03,0.0504,NA,NA,NA,0.0383,0.0275,0.0508,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-24,1997-2002,0.4979,0.4725,0.5241,0.2225,0.1958,0.2502,0.1248,0.1056,0.1459,0.0286,0.0187,0.04,NA,NA,NA,0.0486,0.0286,0.0734,0.0393,0.0305,0.0503,NA,NA,NA,0.0383,0.0276,0.0502,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-25,1997-2002,0.498,0.4719,0.525,0.2223,0.1951,0.2495,0.1247,0.1057,0.1449,0.0287,0.0188,0.0398,NA,NA,NA,0.0486,0.0281,0.074,0.0394,0.0307,0.0509,NA,NA,NA,0.0383,0.0277,0.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-26,1997-2002,0.4979,0.4726,0.5243,0.2222,0.1942,0.2496,0.1247,0.1061,0.1453,0.0287,0.0187,0.0397,NA,NA,NA,0.0487,0.0285,0.0729,0.0396,0.0308,0.0511,NA,NA,NA,0.0383,0.0277,0.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-27,1997-2002,0.4977,0.4712,0.5247,0.2221,0.1934,0.2496,0.1245,0.1058,0.1448,0.0287,0.0189,0.04,NA,NA,NA,0.0489,0.029,0.073,0.0397,0.0311,0.051,NA,NA,NA,0.0383,0.0278,0.0501,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-28,1997-2002,0.4975,0.4719,0.523,0.222,0.1937,0.249,0.1245,0.1063,0.1443,0.0288,0.0188,0.0398,NA,NA,NA,0.0491,0.0289,0.0734,0.0399,0.0312,0.0508,NA,NA,NA,0.0382,0.0282,0.0499,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-29,1997-2002,0.4974,0.4723,0.5231,0.2219,0.1947,0.2495,0.1243,0.1057,0.1447,0.0289,0.0189,0.0393,NA,NA,NA,0.0492,0.0292,0.0733,0.04,0.0312,0.051,NA,NA,NA,0.0383,0.028,0.0497,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-30,1997-2002,0.4974,0.4725,0.5234,0.2218,0.1938,0.2494,0.1243,0.1057,0.1437,0.0289,0.0189,0.0396,NA,NA,NA,0.0492,0.0293,0.0747,0.0401,0.0315,0.0514,NA,NA,NA,0.0383,0.0279,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-31,1997-2002,0.4972,0.4718,0.5224,0.2218,0.1943,0.2499,0.1242,0.1055,0.1435,0.029,0.019,0.0397,NA,NA,NA,0.0493,0.0297,0.0735,0.0402,0.0316,0.0517,NA,NA,NA,0.0382,0.028,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-01,1997-2002,0.4972,0.4727,0.5231,0.2216,0.1942,0.2497,0.1241,0.1063,0.143,0.029,0.0194,0.0396,NA,NA,NA,0.0494,0.0294,0.0731,0.0403,0.0316,0.0513,NA,NA,NA,0.0383,0.0276,0.0496,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-02,1997-2002,0.497,0.4724,0.5236,0.2214,0.1944,0.2494,0.124,0.1058,0.1427,0.0291,0.0194,0.0397,NA,NA,NA,0.0496,0.0301,0.0731,0.0405,0.0316,0.0516,NA,NA,NA,0.0383,0.028,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-03,1997-2002,0.4969,0.4728,0.5216,0.2213,0.1948,0.2481,0.124,0.1063,0.1427,0.0292,0.0194,0.0402,NA,NA,NA,0.0496,0.03,0.0726,0.0407,0.0316,0.0517,NA,NA,NA,0.0383,0.0278,0.0489,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-04,1997-2002,0.4968,0.4731,0.5217,0.2212,0.1947,0.2472,0.1239,0.1061,0.1423,0.0293,0.0195,0.0401,NA,NA,NA,0.0497,0.0311,0.0718,0.0408,0.0318,0.0521,NA,NA,NA,0.0383,0.0279,0.0492,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-05,1997-2002,0.4967,0.4731,0.5214,0.2211,0.195,0.2467,0.1238,0.1061,0.1415,0.0294,0.0195,0.0398,NA,NA,NA,0.0497,0.0313,0.0731,0.041,0.0322,0.0523,NA,NA,NA,0.0383,0.0281,0.0488,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-06,1997-2002,0.4967,0.4737,0.5214,0.2209,0.1961,0.2461,0.1238,0.1064,0.1414,0.0294,0.0197,0.0397,NA,NA,NA,0.0497,0.031,0.0715,0.0411,0.032,0.0527,NA,NA,NA,0.0383,0.0278,0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-07,1997-2002,0.4966,0.473,0.5212,0.2209,0.1963,0.245,0.1236,0.1062,0.1411,0.0295,0.02,0.0395,NA,NA,NA,0.0499,0.031,0.0705,0.0413,0.0322,0.0531,NA,NA,NA,0.0383,0.0282,0.0487,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-08,1997-2002,0.4965,0.4729,0.5214,0.2208,0.1961,0.2446,0.1235,0.107,0.1406,0.0295,0.02,0.0394,NA,NA,NA,0.05,0.0323,0.0703,0.0414,0.0325,0.0527,NA,NA,NA,0.0383,0.028,0.0485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-09,1997-2002,0.4963,0.4726,0.5208,0.2205,0.1944,0.2452,0.1235,0.1073,0.1404,0.0296,0.0203,0.0397,NA,NA,NA,0.0501,0.0327,0.0706,0.0416,0.0326,0.0534,NA,NA,NA,0.0383,0.0283,0.0484,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-10,1997-2002,0.4963,0.4737,0.5208,0.2204,0.1962,0.2443,0.1234,0.107,0.1397,0.0297,0.0203,0.0399,NA,NA,NA,0.0502,0.0336,0.0709,0.0418,0.0328,0.0535,NA,NA,NA,0.0383,0.0284,0.0484,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-11,1997-2002,0.4961,0.4731,0.5205,0.2203,0.1957,0.2445,0.1233,0.1071,0.1387,0.0299,0.0206,0.0397,NA,NA,NA,0.0502,0.0339,0.0698,0.0419,0.0327,0.0533,NA,NA,NA,0.0383,0.0284,0.0485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-12,1997-2002,0.496,0.4721,0.5204,0.2202,0.196,0.2443,0.1232,0.1073,0.1394,0.03,0.0208,0.0396,NA,NA,NA,0.0504,0.0343,0.0701,0.042,0.0328,0.053900000000000003,NA,NA,NA,0.0383,0.0286,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-13,1997-2002,0.4958,0.4722,0.5186,0.2201,0.196,0.244,0.1232,0.1071,0.1392,0.0301,0.0208,0.0397,NA,NA,NA,0.0505,0.0341,0.0691,0.0421,0.0331,0.0534,NA,NA,NA,0.0382,0.0288,0.0478,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-14,1997-2002,0.4956,0.4717,0.5184,0.2202,0.1961,0.2446,0.1231,0.1071,0.1386,0.0302,0.021,0.04,NA,NA,NA,0.0504,0.0344,0.0678,0.0423,0.0335,0.0531,NA,NA,NA,0.0383,0.0286,0.0474,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-15,1997-2002,0.4955,0.4723,0.5181,0.22,0.197,0.244,0.123,0.107,0.1386,0.0303,0.021,0.0401,NA,NA,NA,0.0506,0.0352,0.0682,0.0424,0.0334,0.0534,NA,NA,NA,0.0383,0.0289,0.0473,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-16,1997-2002,0.4954,0.4727,0.5173,0.2198,0.1971,0.2424,0.123,0.107,0.1375,0.0304,0.0215,0.0402,NA,NA,NA,0.0507,0.0355,0.0679,0.0425,0.0337,0.0537,NA,NA,NA,0.0383,0.029,0.0469,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-17,1997-2002,0.4953,0.4729,0.5165,0.2197,0.1971,0.2418,0.1227,0.1069,0.137,0.0305,0.0216,0.04,NA,NA,NA,0.0508,0.0363,0.0668,0.0427,0.0337,0.0536,NA,NA,NA,0.0383,0.0287,0.0472,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-18,1997-2002,0.4952,0.4731,0.5181,0.2197,0.1984,0.2411,0.1226,0.1064,0.1368,0.0306,0.0218,0.04,NA,NA,NA,0.0507,0.0365,0.0663,0.0428,0.0338,0.0533,NA,NA,NA,0.0383,0.0288,0.0471,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-19,1997-2002,0.495,0.473,0.5181,0.2196,0.1984,0.2411,0.1228,0.1067,0.1369,0.0305,0.0217,0.0396,NA,NA,NA,0.0506,0.0363,0.0658,0.043,0.0339,0.054,NA,NA,NA,0.0384,0.0289,0.0474,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-20,1997-2002,0.4948,0.4729,0.5181,0.2193,0.1971,0.2403,0.1231,0.107,0.137,0.0305,0.0217,0.0395,NA,NA,NA,0.0506,0.0366,0.0659,0.0431,0.0341,0.0543,NA,NA,NA,0.0385,0.0293,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-21,1997-2002,0.4946,0.4733,0.5174,0.2192,0.1976,0.2403,0.1234,0.108,0.1375,0.0305,0.0218,0.0401,NA,NA,NA,0.0504,0.0365,0.0655,0.0433,0.0341,0.0542,NA,NA,NA,0.0387,0.0296,0.0484,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-22,1997-2002,0.4945,0.4722,0.5174,0.2189,0.1973,0.2398,0.1235,0.108,0.1377,0.0305,0.0217,0.0395,NA,NA,NA,0.0503,0.0363,0.0647,0.0435,0.0344,0.055,NA,NA,NA,0.0388,0.0297,0.0481,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-23,1997-2002,0.4943,0.4716,0.5169,0.2188,0.1971,0.2399,0.1238,0.1083,0.138,0.0305,0.022,0.0398,NA,NA,NA,0.0501,0.036,0.0643,0.0437,0.0346,0.0551,NA,NA,NA,0.0389,0.0298,0.0479,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-24,1997-2002,0.4941,0.4719,0.5165,0.2186,0.1979,0.2401,0.1241,0.1083,0.1379,0.0304,0.0222,0.0398,NA,NA,NA,0.05,0.0364,0.064,0.0438,0.0345,0.0549,NA,NA,NA,0.039,0.0297,0.0477,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-25,1997-2002,0.4938,0.4718,0.5145,0.2185,0.1972,0.2402,0.1243,0.1094,0.1389,0.0304,0.0219,0.0394,NA,NA,NA,0.05,0.0372,0.0636,0.0439,0.0347,0.0557,NA,NA,NA,0.0391,0.0298,0.0481,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-26,1997-2002,0.4936,0.4718,0.5141,0.2182,0.1962,0.2397,0.1246,0.1099,0.1388,0.0303,0.0217,0.039,NA,NA,NA,0.0498,0.0373,0.0632,0.0441,0.0349,0.0563,NA,NA,NA,0.0392,0.03,0.0485,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-27,1997-2002,0.4935,0.4726,0.5151,0.218,0.197,0.2386,0.1248,0.1098,0.1395,0.0303,0.0219,0.0391,NA,NA,NA,0.0498,0.0371,0.0632,0.0443,0.0351,0.057,NA,NA,NA,0.0393,0.0299,0.0482,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-28,1997-2002,0.4931,0.4719,0.5158,0.2179,0.1953,0.2397,0.125,0.1099,0.1405,0.0302,0.0217,0.0389,NA,NA,NA,0.0502,0.0373,0.0651,0.0443,0.0353,0.057,NA,NA,NA,0.0394,0.0301,0.0491,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-29,1997-2002,0.4925,0.4706,0.5158,0.2178,0.1959,0.2384,0.125,0.1094,0.1409,0.0301,0.0217,0.0391,NA,NA,NA,0.0506,0.0372,0.0662,0.0443,0.0354,0.0564,NA,NA,NA,0.0395,0.0304,0.0493,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-30,1997-2002,0.4922,0.47,0.516,0.2176,0.1957,0.2379,0.1251,0.1092,0.1411,0.03,0.0217,0.0395,NA,NA,NA,0.0511,0.0368,0.0675,0.0444,0.0352,0.0566,NA,NA,NA,0.0396,0.03,0.0492,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-01,1997-2002,0.4917,0.4692,0.515,0.2173,0.1934,0.2393,0.1251,0.1089,0.1414,0.0299,0.0216,0.039,NA,NA,NA,0.0517,0.0372,0.0685,0.0445,0.0353,0.0572,NA,NA,NA,0.0398,0.0303,0.0499,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-02,1997-2002,0.4912,0.4687,0.5143,0.2171,0.1937,0.2391,0.1252,0.1085,0.1418,0.0299,0.0215,0.0393,NA,NA,NA,0.0522,0.0366,0.0698,0.0446,0.0354,0.0576,NA,NA,NA,0.0398,0.0303,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-03,1997-2002,0.4909,0.4677,0.514,0.2169,0.193,0.2394,0.1251,0.109,0.1415,0.0298,0.0216,0.0389,NA,NA,NA,0.0526,0.0368,0.0714,0.0446,0.0353,0.0591,NA,NA,NA,0.0399,0.0303,0.0501,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-04,1997-2002,0.4905,0.4674,0.5145,0.2167,0.1922,0.2401,0.1251,0.1084,0.1419,0.0298,0.0216,0.0395,NA,NA,NA,0.0531,0.0368,0.0721,0.0447,0.0353,0.0583,NA,NA,NA,0.0401,0.0306,0.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-05,1997-2002,0.4899,0.4667,0.5124,0.2166,0.1917,0.2407,0.1252,0.1081,0.1415,0.0297,0.0215,0.0397,NA,NA,NA,0.0537,0.0371,0.0741,0.0448,0.0347,0.0586,NA,NA,NA,0.0401,0.0308,0.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-06,1997-2002,0.4895,0.4656,0.513,0.2164,0.1905,0.2421,0.1252,0.1082,0.1419,0.0297,0.0213,0.0392,NA,NA,NA,0.0541,0.0372,0.0756,0.0448,0.0349,0.0578,NA,NA,NA,0.0402,0.0308,0.0506,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-07,1997-2002,0.4889,0.4653,0.5121,0.2163,0.1908,0.2431,0.1253,0.1082,0.1418,0.0296,0.0212,0.0393,NA,NA,NA,0.0547,0.037,0.0762,0.0449,0.0352,0.0575,NA,NA,NA,0.0403,0.0308,0.0503,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-08,1997-2002,0.4885,0.4641,0.5113,0.2161,0.191,0.2414,0.1253,0.1084,0.1419,0.0296,0.0213,0.0394,NA,NA,NA,0.0552,0.0368,0.0768,0.0449,0.035,0.058,NA,NA,NA,0.0404,0.0311,0.0505,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-09,1997-2002,0.488,0.4644,0.5108,0.2159,0.1907,0.2414,0.1253,0.1079,0.1417,0.0296,0.0212,0.0396,NA,NA,NA,0.0558,0.0367,0.0779,0.045,0.035,0.0585,NA,NA,NA,0.0404,0.0315,0.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-10,1997-2002,0.4875,0.4641,0.5105,0.21560000000000001,0.1898,0.2412,0.1255,0.1077,0.1419,0.0294,0.0208,0.0388,NA,NA,NA,0.0564,0.0373,0.0787,0.0451,0.0348,0.0593,NA,NA,NA,0.0405,0.0312,0.0508,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-11,1997-2002,0.4871,0.4636,0.5094,0.2153,0.19,0.2406,0.1256,0.1079,0.1418,0.0293,0.0208,0.0392,NA,NA,NA,0.057,0.0384,0.0804,0.0451,0.0349,0.0593,NA,NA,NA,0.0406,0.0308,0.0509,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-12,1997-2002,0.4866,0.4633,0.5089,0.2149,0.1896,0.2418,0.1256,0.1081,0.1424,0.0293,0.0208,0.0388,NA,NA,NA,0.0577,0.0382,0.0822,0.0451,0.0347,0.059,NA,NA,NA,0.0407,0.0313,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-13,1997-2002,0.486,0.4626,0.509,0.215,0.1896,0.2415,0.1257,0.10780000000000001,0.143,0.0292,0.0206,0.0388,NA,NA,NA,0.0581,0.0383,0.0817,0.0452,0.0345,0.0588,NA,NA,NA,0.0408,0.0314,0.0511,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-14,1997-2002,0.4855,0.4617,0.5092,0.2146,0.1896,0.2404,0.1258,0.1081,0.1429,0.0292,0.0208,0.039,NA,NA,NA,0.0588,0.0381,0.0843,0.0452,0.0342,0.0595,NA,NA,NA,0.0409,0.0312,0.0516,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-15,1997-2002,0.4851,0.4611,0.5095,0.2144,0.1886,0.2401,0.1259,0.1083,0.1434,0.0291,0.0206,0.0387,NA,NA,NA,0.0592,0.0376,0.0864,0.0453,0.0346,0.0593,NA,NA,NA,0.041,0.0315,0.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-16,1997-2002,0.4845,0.4597,0.5081,0.2142,0.1881,0.238,0.1259,0.108,0.1432,0.0291,0.0206,0.0387,NA,NA,NA,0.0599,0.0377,0.0875,0.0453,0.0348,0.0588,NA,NA,NA,0.0411,0.0314,0.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-17,1997-2002,0.4839,0.4593,0.5082,0.2139,0.1874,0.2374,0.1259,0.1087,0.1441,0.0291,0.0203,0.0387,NA,NA,NA,0.0606,0.038,0.0888,0.0453,0.0349,0.0585,NA,NA,NA,0.0413,0.0312,0.0522,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-18,1997-2002,0.4835,0.4593,0.5084,0.2135,0.1871,0.2384,0.126,0.1074,0.1443,0.029,0.0204,0.0388,NA,NA,NA,0.0611,0.0385,0.0902,0.0455,0.0349,0.0587,NA,NA,NA,0.0414,0.0314,0.0523,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-19,1997-2002,0.483,0.4589,0.5076,0.2134,0.1872,0.2366,0.1261,0.1086,0.1437,0.029,0.0205,0.0385,NA,NA,NA,0.0616,0.0396,0.09,0.0455,0.0349,0.0595,NA,NA,NA,0.0414,0.0315,0.0523,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-20,1997-2002,0.4825,0.4576,0.5065,0.2131,0.1883,0.2367,0.1261,0.108,0.1441,0.0289,0.0208,0.0389,NA,NA,NA,0.0622,0.04,0.0905,0.0456,0.0345,0.0594,NA,NA,NA,0.0416,0.0316,0.0526,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-21,1997-2002,0.482,0.4573,0.5057,0.2128,0.1877,0.2376,0.1262,0.108,0.1439,0.0289,0.0207,0.0385,NA,NA,NA,0.0629,0.0399,0.092,0.0456,0.0347,0.0589,NA,NA,NA,0.0416,0.0317,0.0526,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-22,1997-2002,0.4815,0.4569,0.5056,0.2127,0.1875,0.2378,0.1263,0.1081,0.1443,0.0287,0.0205,0.0384,NA,NA,NA,0.0635,0.04,0.0929,0.0456,0.0347,0.0595,NA,NA,NA,0.0417,0.0319,0.0532,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-23,1997-2002,0.4808,0.4569,0.5049,0.2126,0.1874,0.2384,0.1264,0.1083,0.1447,0.0287,0.0206,0.0385,NA,NA,NA,0.064,0.0411,0.0934,0.0457,0.0349,0.0591,NA,NA,NA,0.0418,0.0316,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-24,1997-2002,0.4802,0.4563,0.5038,0.2124,0.1871,0.2381,0.1265,0.1082,0.145,0.0287,0.0204,0.0382,NA,NA,NA,0.0645,0.0416,0.0937,0.0458,0.035,0.0591,NA,NA,NA,0.0419,0.032,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-25,1997-2002,0.4797,0.4562,0.504,0.2122,0.1881,0.239,0.1265,0.1084,0.1445,0.0287,0.0204,0.0383,NA,NA,NA,0.0652,0.0422,0.0957,0.0458,0.0349,0.0596,NA,NA,NA,0.042,0.0321,0.0538,NA,NA,NA,NA,NA,NA,NA,NA,NA
